,titulo,fecha,nota,link
44,"Reapareción Sturzenegger, criticó el cepo al dólar y lo destrozaron en las redes","16 de septiembre, 2020 | 13.37","El ex presidente del Banco Central, Federico Sturzengger, cuestionó el endurecimiento del cepo para la compra de dólares en la Argentina, pero los usuarios de Twitter donde compartió el comentario no lo recibieron de buen modo y salieron al cruce rememorando los datos de su gestión durante el macrismo. Guerra Judicial en Argentina""El cepo es el problema no la solución. Elimina la oferta de dólares, por eso cuanto más cepo más dólares faltarán. En 2015 abrimos el cepo en un día y en los dos años siguientes el Central compró 40.000 millones de dólares. De hecho nos criticaban porque el dólar estaba barato"", escribió el ex presidente del BCRA.MÁS INFOEl comentario despertó la ira en la red social Twitter, donde lo cuestionaron por sus fallidos pronósticos de la inflación, el severo endeudamiento que dejó a la Argentina en default y que hayan cuadriplicado el precio del dólar durante su gestión. ""En 2015 abrieron el cepo, se la fugaron toda, el FMI les dió 1/10 de PBI para ganar las elecciones y se fueron en primera vuelta. Ah, y pusieron un cepo peor que el de 2015. Fracasados"", le escribió un usuario. Otros mostraron cifras de descalabro macrista expuesto en gráficos, mientras que algunos decidieron burlarse con memes.Otros usuarios recordaron que Sturzenegger participó del megacanje cuando era secretario de Política Económica de Domingo Cavallo. El megacanje se realizó en junio de 2001 y fue el canje de bonos por 20.000 millones de dólares para retrasar el pago de la deuda pública a cambio de aumentar el capital y los intereses de ese pasivo, que llegó a 50.000 millones de dólares.Los funcionarios del Ministerio de Economía fueron investigados debido a que habrían hecho la selección de bancos para favorecerlos con el canje y por el que cobraron 150 millones de dólares. EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/cepo-al-dolar/reaparecion-sturzenegger-critico-el-cepo-al-dolar-y-lo-destrozaron-en-las-redes-202091613370
45,Paso a paso: cómo será la devolución del 35% de impuesto a las Ganancias por el dólar ahorro,"16 de septiembre, 2020 | 12.55","La Administración Federal de Ingresos Públicos (AFIP) oficializó  la aplicación de un anticipo del 35% de impuesto a la Ganancias o bienes personales para la compra del dólar ahorro y dio precisiones acerca de cómo se realizará la devolución. Diferencias para quiénes actualmente pagan ganancias y quiénes están exceptuados. Guerra Judicial en ArgentinaLo hizo a través de la Resolución General 4815/2020 publicada en el Boletín Oficial establece que “las percepciones que se practiquen por el presente régimen se considerarán, conforme la condición tributaria del sujeto pasible, pagos a cuenta de Bienes Personales para los adheridos al Régimen Simplificado para Pequeños Contribuyentes (Monotributo) y que no resultan responsables de Ganancias”. En tanto que, para para los demás sujetos, las percepciones se realizarán “a cuenta de Ganancias”.Paso a paso cómo se realizará la devolución de ganancias El presidente del Banco Central, Miguel Pesce, explicó en El Destape Radio que las personas que ya paguen impuesto a las ganancias entonces la entidad bancaria detallará el pago de forma automática y a fin de año se realizarán las devoluciones en caso de que corresponda. En cambio, si la persona que compra divisas extranjeras no paga ganancias entonces deberá hacer un trámite distinto. ""“Los sujetos a quienes se les hubieran practicado las percepciones, que no sean contribuyentes de Ganancias o, en su caso, de Bienes Personales, y que, consecuentemente, se encuentren imposibilitados de computar las aludidas percepciones, podrán solicitar la devolución del gravamen percibido una vez finalizado el año calendario en el cual se efectuó la percepción”, estableció la AFIP. MÁS INFOLa resolución de la AFIP publicada en el Boletín Oficial establece los pasos a seguir por las personas que deban reclamar la devolución de ganancias: 1- Requisitos a conseguir: a) Contar con Clave Única de Identificación Tributaria (CUIT), obtenida en los términos de la Resolución General N° 10, sus modificatorias y complementarias.b) Contar con “Clave Fiscal”, obtenida de acuerdo con lo establecido en la Resolución General N° 3.713.c) Informar a esta Administración Federal la Clave Bancaria Uniforme (CBU) de la cuenta bancaria, de conformidad con lo previsto en la Resolución General N° 2.675, su modificatoria y complementaria.2-Obtener un turno: La solicitud de devolución deberá efectuarse de acuerdo con los términos y condiciones detallados en el micrositio que se habilitará en el sitio “web” de este Organismo. Los sujetos podrán visualizar y seleccionar las percepciones que les fueron efectuadas e informadas por los agentes de percepción.3-Evaluación de la devolución:La aprobación o rechazo de la solicitud efectuada será resuelta por este Organismo mediante controles sistémicos y/o verificaciones posteriores.4- Devolución o rechazo:En caso de aprobación, el monto cuya devolución se disponga será transferido para su acreditación en la cuenta bancaria cuya Clave Bancaria Uniforme (CBU) fuera informada por el responsable durante el turno en la AFIP. En caso de rechazo, la AFIP informará los motivos.  EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/cepo-al-dolar/paso-a-paso-como-sera-la-devolucion-del-35-de-impuesto-a-las-ganancias-por-el-dolar-ahorro-202091612550
46,Mega paquete de medidas del BCRA para frenar la pérdida de reservas,"16 de septiembre, 2020 | 12.00","El dólar ahorro ahora pagará, además del impuesto PAIS, el 35% a cuenta del Impuesto a las Ganancias y Bienes Personas, comunicó este miércoles Miguel Pesce, presidente del Banco Central. Con esta apuesta para evitar la demanda de divisas, el precio del dólar turista se ubicaría por encima de los 130 pesos, ejemplificaron fuentes oficiales. El Banco Central anunció además un paquete de medidas para desestimular la demanda de dólares, que incluye la prohibición de realizar operaciones de contado con liquidación para no residentes, la deducción de los gastos con tarjeta en el cómputo del cupo de los 200 dólares al mes siguiente y el límite de 40% para cancelar deuda privada a través del Mercado Único y Libre de Cambios; el resto se reestructura. También se fijan plazos para que quienes tengan que pagar deuda en moneda extranjera presenten la documentación y el pedido a la autoridad monetaria. Guerra Judicial en ArgentinaEn las últimas semanas la pérdida de reservas se transformó en una obsesión que dividió aguas dentro del equipo económico aunque la mirada en la que coinciden es que la cotización del dólar es permeable a las maniobras especulativas. En lo que va del año la cuenta financiera del sector privado no financiero acumuló hasta julio un déficit (fuga neta) de 3884 millones de dólares. Sólo en julio ascendió a 1225 millones de dólares, como consecuencia de las cancelaciones netas de deuda financiera y la formación de activos externos. En las primeras 9 ruedas de septiembre las reservas cayeron 388 millones de dólares y en lo que va de 2020 acumulan una retracción de 2327 millones, según un informe de la consultora PxQ.MÁS INFOEste proyecto lo hacemos en grupo. Sostené a El Destape con un click acá. Sigamos haciendo historia.SUSCRIBITE A EL DESTAPE El anuncio coincidió con la presentación del proyecto de Ley de Presupuesto. ""La idea es una macroeconomía más robusta, con otro tipo de regulaciones en la cuenta capital. Eso va lleva tiempo y mientras hay que cuidar las reservas. En sentido, se anuncia un conjunto de medidas que forman parte de este esquema de transición"", adelantaba el ministro de Economía, Martín Guzmán, en una reducida conferencia de prensa. Una hora después, el Central hizo comunicó ese paquete de transición. Las medidasPara evitar el denominado PURE, comprar el cupo de dólar oficial para venderlo en el mercado paralelo, y desestimular la elección del billete verde como ahorro se incorporó un 35% de aumento en el dólar ahorro que se podrá descontar del Impuesto a las Ganancias. Los ahorristas que no pagan Ganancias podrán realizar ante la AFIP el pedido de reintegro de la retención una vez que se venza el año fiscal. La medida comienza a regir a partir de este miércoles.  “Los bancos van a tener que hacer una evaluación de ingresos de la persona que quiera crear una cuenta en dólares o tenga ingresos propios que le permitan tener ahorros en moneda extranjera”, afirmó Pesce.MÁS INFOLa otra medida apunta a limitar el acceso a la divisa para dolarización sin afectar el cupo de compra. Dispuso que los pagos en tarjeta de crédito en el exterior, viajes o compras remotas en moneda extranjera van a ser a cuenta de dólar ahorro. Esto no implica que se limiten las compras a ese número. Según explicaron, si alguien tiene un crédito bancario para comprar por 1000 dólares, por cinco meses no va a poder acceder al mercado de cambios. Es importante tomar en cuenta que los servicios que se contratan en el país son parte de ese consumo con tarjeta y se computará en el límite de los 200 dólares. ""Para no afectar la operatoria habitual, la deducción del límite será aplicada al inicio del mes siguiente a la realización de los consumos con tarjeta de crédito en moneda extranjera"", explicó el Central. En el caso de la dolarización de grandes inversores, a través del contado con liquidación, se dispuso aumentar el ""parking"" (plazo en que debe inmovilizarse los títulos adquiridos en pesos antes de su venta) a 15 días. También en regulación de este mercado, eliminó la posibilidad de que los agentes financieros no residentes lleven adelante operaciones de liquidación de títulos valores contra moneda extranjera, a fin de regular la salida de divisas a través del mercado de capitales local. ""Limitará la posibilidad de liquidación local de operaciones con títulos valores realizadas íntegramente en el exterior. Las mencionadas decisiones restringirán la realización de maniobras especulativas llevadas adelante por fondos de inversión no residentes en el país y su impacto sobre la dinámica de los mercados financieros y de cambios"", explicó la autoridad monetaria. El Central procurará que las reestructuraciones de deuda de las empresas privadas mantengan los criterios de sostenibilidad del canje llevado a cabo por el gobierno nacional. ""Luego de haber concretado de manera exitosa el proceso de reestructuración de la deuda soberana en moneda extranjera, el BCRA estableció los lineamientos bajo los cuales las empresas del sector privado podrán iniciar un proceso de renegociación de sus respectivos pasivos externos, que permita acomodar su perfil de vencimientos a las pautas requeridas para el normal funcionamiento del mercado de cambios"", comunicó el organismo.En este esquema se invita a las empresas a mantener el proceso de desendeudamiento en moneda extranjera en curso, a un ritmo que resulte compatible con las necesidades de divisas de la economía y la estabilidad cambiaria. El marco establecido se enfoca sobre las empresas con vencimientos mensuales superiores al millón de dólares. Se incorporará un período de gracia para el trámite de las renegociaciones con los acreedores y considerará la posibilidad de la cancelación de hasta el 40% de los vencimientos de capital, en línea con lo realizado por las principales empresas del sector privado.También se reducirá la participación de grandes empresas en las líneas de financiamiento que las entidades financieras ofrecen para la prefinanciación de exportaciones. La iniciativa apunta a que aquellas grandes empresas con acceso a los mercados de crédito internacional aprovechen las nuevas condiciones generadas por la normalización de la deuda soberana, liberando margen de financiaciones para el crédito local de pequeñas y medianas empresas exportadoras. EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/bcra/mega-paquete-de-medidas-del-bcra-para-frenar-la-perdida-de-reservas-20209152100
47,Por qué los bancos no permiten comprar dólares en el homebanking,"16 de septiembre, 2020 | 11.54","Al día siguiente de que el Banco Central cambie la normativa para la compra de dólar ahorro, las entidades dieron de baja temporal las operaciones en los home banking. Las operaciones estarán dadas de alta nuevamente apenas terminen de adaptar sus sistemas.Guerra Judicial en Argentina“Se conoció la norma ayer a última hora y no hubo margen de tiempo”, explicó una fuente de la City a El Destape. Los bancos se enteraron casi al mismo tiempo que los ahorristas, a última hora de ayer, de la decisión que tomó el organismo que preside Miguel Pesce y no tuvieron lapso para acomodar sus plataformas antes de que abra el mercado a las 10 de hoy.MÁS INFO“Estamos adaptando nuestros sistemas y en cuanto lo terminemos volverá a estar online la operación”, confirmó una entidad del sistema bancario a este medio. De todos modos, explicaron que la mayoría de los clientes que habitualmente compran billetes ya lo habían realizado en la primera mitad del mes.MÁS INFODesde hoy, el dólar ahorro ahora pagará, además del impuesto PAIS, el 35% a cuenta del Impuesto a las Ganancias y Bienes Personas. Con esto piensa disminuir la demanda de divisas al llevar el precio del dólar turista por encima de los $ 130.El Banco Central anunció además un paquete de medidas que incluye la deducción de los gastos con tarjeta en el cómputo del cupo de los U$S 200 al mes siguiente y el límite de 40% para cancelar deuda privada a través del Mercado Único y Libre de Cambios; el resto se reestructura. También se fijan plazos para que quienes tengan que pagar deuda en moneda extranjera presenten la documentación y el pedido a la autoridad monetaria.EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/dolar/por-que-los-bancos-no-permiten-comprar-dolares-en-el-homebanking--202091611540
48,"Pesce sobre el dólar blue: ""Nos sabemos qué va a pasar, es delincuencial""","16 de septiembre, 2020 | 11.35","Luego de que se anunciara que el dólar oficial pagará el impuesto a las ganancias, el presidente de Banco Central, Miguel Pesce, sostuvo que no pueden saber cómo variará el precio del dólar blue debido a que opera en un ""mercado delincuencial"". Además sostuvo que las medidas que tomaron buscan bajar el precio de la divisa y reducir la demanda de dólares. Guerra Judicial en ArgentinaEl funcionario sostuvo que no hará pronósticos, pero adelantó que buscan con las medidas bajar el precio del dólar. ""Me abstengo de hacer pronósticos porque a varios colegas en mi puesto no les ha ido bien. Estás medidas van en ese camino (bajar el dólar) y restar lugar a las maniobras especulativas"", manifestó. ""Con el dólar oficial podemos establecer predicciones, con el dolar blue es imposible saber lo que pasa, es delincuencial. Es como ir a comprar repuestos a un desarmadero"", sostuvo Pesce en una entrevista en El Destape Radio. ""No se sabe quién compra y quien vende, sabemos  que hay personas ligadas al delito, pero no sabemos más que eso"", manifestó.El funcionario explicó que la medida busca evitar la pérdida de dólares de la Argentina que son necesarias para el pago de la deuda externa. ""Estamos teniendo una situación distorsiva, por la dolarización del ahorro. Hemos logrado que la tasa de interés esté por encima de la inflación y de la devaluación, por esta medida buscamos preservar los ahorros"", detalló el funcionario en referencia al estímulo del ahorro en pesos mediante plazos fijos.MÁS INFOEl presidente del Banco Central explicó que ""de los 600 millones de dólares que se venden mensualmente, 200 millones quedan en las cuentas. El resto se retiran, pero no sabemos si van al colchón o van al mercado paralelo"". Además sostuvo que ""los depósitos en dólares dejaron de caer en el último tiempo"".En referencia a las devolución del pago del impuesto a las ganancias, Pesce sostuvo que no será un trámite complejo y que diferenciará a los contribuyentes. ""No será un trámite complicado, si uno es contribuyente del impuesto a las Ganancias lo filtra directamente por medio del banco. En el caso que no sea contribuyente se realizará un trámite en la AFIP para que se lo devuelvan"", afirmó. EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/cepo-al-dolar/pesce-sobre-el-dolar-blue-nos-sabemos-que-va-a-pasar-es-delincuencial--202091611350
49,"Pesce sobre cerrar más el cepo al dólar: : ""Lo estamos evitando con estas medidas""","16 de septiembre, 2020 | 10.03","El presidente del Banco Central de la República Argentina (BCRA) Miguel Pesce sostuvo que tomaron las medidas necesarias para evitar que se cierre la compra de dólar ahorro y manifestó que no puede saber qué ocurrirá con el dólar blue tras el anuncio porque ""ese mercado es delincuencial, no sabemos lo que pasa ahí"". Guerra Judicial en Argentina""Es la medida que estamos tratando de evitar"", afirmó Pesce cuando lo consultaron sobre la posibilidad de que el cepo cambiario cierre en su totalidad la venta de dólar oficial para ahorro. El funcionario sostuvo que el recargo de ganancia para la compra de dólares busca que se deprima la demanda. El funcionario sostuvo que no hará pronósticos, pero adelantó que buscan con las medidas bajar el precio del dólar. ""Me abstengo de hacer pronósticos porque a varios colegas en mi puesto no les ha ido bien. Estás medidas van en ese camino (bajar el dólar) y restar lugar a las maniobras especulativas"", manifestó. ""El dólar blue es delincuencial, como ir a comprar repuestas a un desarmadero""""Con el dólar oficial podemos establecer predicciones, con el dolar blue es imposible saber lo que pasa, es delincuencial. Es como ir a comprar repuestos a un desarmadero"", sostuvo Pesce en una entrevista en El Destape Radio. ""No se sabe quién compra y quien vende, sabemos  que hay personas ligadas al delito, pero no sabemos más que eso"", manifestó.El funcionario explicó que la medida busca evitar la pérdida de dólares de la Argentina que son necesarias para el pago de la deuda externa. ""Estamos teniendo una situación distorsiva, por la dolarización del ahorro. Hemos logrado que la tasa de interés esté por encima de la inflación y de la devaluación, por esta medida buscamos preservar los ahorros"", detalló el funcionario en referencia al estímulo del ahorro en pesos mediante plazos fijos.MÁS INFOEl presidente del Banco Central explicó que ""de los 600 millones de dólares que se venden mensualmente, 200 millones quedan en las cuentas. El resto se retiran, pero no sabemos si van al colchón o van al mercado paralelo"". Además sostuvo que ""los depósitos en dólares dejaron de caer en el último tiempo"".En referencia a las devolución del pago del impuesto a las ganancias, Pesce sostuvo que no será un trámite complejo y que diferenciará a los contribuyentes. ""No será un trámite complicado, si uno es contribuyente del impuesto a las Ganancias lo filtra directamente por medio del banco. En el caso que no sea contribuyente se realizará un trámite en la AFIP para que se lo devuelvan"", afirmó. EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/dolar-blue/pesce-sobre-cerrar-mas-el-cepo-al-dolar-lo-estamos-evitando-con-estas-medidas--20209161030
50,Cepo al dólar: Cómo afectan las compras en viajes a los 200 mensuales de ahorro,"16 de septiembre, 2020 | 09.45","El anuncio de nuevos impuestos para la compra de divisas extranjeras y modificaciones sobre el cepo al dólar generan diversas dudas. Una de ellas es qué pasa en el caso de pagos realizados en el exterior durante un viaje ¿Se restan del tope de 200 dólares para atesoramiento? ¿No se puede gastar más de ese monto? Las respuestas acá.Guerra Judicial en ArgentinaLas nuevas medidas comunicadas por el Banco Central incluyen el pago de un anticipo del 35% de impuesto a las Ganancias o Bienes Personales para la compra de dólar ahorro y la deducción de los gastos en moneda extranjera realizados con tarjeta sobre el cupo de 200 dólares mensuales que puede comprar cada persona en la Argentina.MÁS INFOLos pormenores de la resolución generan algunas dudas en los argentinos, que aún no saben bien cómo afectará su posibilidad de atesorar en moneda extranjera. Sin embargo, el comunicado emitido por el BCRA es claro y detalla cómo afecta cada tipo de operación al tope mensual.Todas las preguntas sobre el dólar ahorroDe acuerdo con el comunicado emitido por el BCRA, la medida incluye todas las compras realizadas desde el 1 de septiembre de 2020 realizadas con tarjeta de crédito o débito en moneda extranjera. Por ejemplo, si en el resumen de la tarjeta de crédito tenés un gasto de 20 dólares, sólo podrás comprar 180 dólares para atesoramiento en tu home banking.Sí, siempre que se realicen compras con tarjeta de crédito o débito en monedas extranjeras, tal como se toman los gastos en el exterior, este monto se deduce del cupo para atesorar.No, las compras con tarjeta en moneda extranjera no están limitadas por el cepo al dólar. Se puede gastar todo lo que nuestro banco nos permita, sin embargo, esos pagos se deducirán del cupo para atesoramiento. Por ejemplo, podés gastar 300 dólares, pero entonces no podés atesorarSegún la resolución, si bien no existe un tope para las compras, en caso de exceder esos 200 dólares mensuales los gastos se ""absorben"" en los meses subsiguientes. ""Para no afectar la operatoria habitual, la deducción del límite será aplicada al inicio del mes siguiente a la realización de los consumos con tarjeta de crédito en moneda extranjera"", explicaron desde el Central.Si se toma el mismo ejemplo de la pregunta anterior: Al gastar 300 dólares con tarjeta en septiembre, no se podrá comprar divisas en ese mes y sólo se podrá adquirir 100 dólares en octubre. EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/dolar-ahorro/cepo-al-dolar-como-afectan-las-compras-en-viajes-a-los-200-mensuales-de-ahorro-20209169450
51,Dolar blue hoy: cuánto cotiza este 16 de septiembre tras las nuevas medidas sobre el cepo,"16 de septiembre, 2020 | 08.50","El dolar ilegal, denominado""dólar blue"", comenzó a cotizar este miércoles en el orden de los $150 para la venta, tras la reacción a las medidas anunciadas por el Banco Central que refuerzan el cepo a la divisa estadounidense. Guerra Judicial en ArgentinaDe esta manera, se registra una variación de $19 en su valor respecto a los $131 en los que cerraron las cuevas el pasado martes, previo al comienzo del nuevo esquema porcentual del Impuesto País, que busca limitar la compra de dólares para ahorro, en un contexto de reducción de las reservas. Lo que implica una suba de 14,5%. Por su parte, las criptomonedas que siguen la cotización del dólar blue subieron entre un 5 y un 7 por ciento tras los anuncios de anoche. La USD Coin subió hasta los 143 pesos y la DAI, otra ""stable coin"" que va en paralelo a la cotización del dólar ilegal, 143,75.MÁS INFOLos principales puntos del nuevo esquema de restriccionesMÁS INFO EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/dolar-blue/dolar-blue-hoy-cuanto-cotiza-este-16-de-septiembre-tras-las-nuevas-medidas-sobre-el-cepo--20209168500
52,Cepo: cuál es el precio del dólar ahorro a partir de este miércoles,"16 de septiembre, 2020 | 08.24","El presidente del Banco Central, Miguel Pesce, anunció que la AFIP impondrá un anticipo del 35% de impuesto a la Ganancias o a Bienes Personales para la compra del dólar ahorro y que los gastos con tarjeta en moneda extranjera se harán a cuenta del cupo de hasta US$ 200 mensuales.Guerra Judicial en ArgentinaEsto quiere decir que quienes opten por comprar el cupo de US$ 200 deberán pagar, además del 30% del Impuesto PAIS, un adelanto del 35% a cuenta de Ganancias o Bienes Personales, lo que llevaría a unos $130 el valor a pagar por cada dólar, a los precios de hoy.Así, por ejemplo, a la cotización del dólar oficial, hoy al borde los 80 pesos, se le adicionarían 24 pesos por impuesto PAIS, y 28 pesos a cuenta del pago de Ganancias. El total: $132 por dólar. Los cambios forman parte de una batería de medidas tomadas en consonancia con el Ministerio de Economía y la Comisión nacional de Valores (CNV) e incluirán, también, límites en la compra de dólares por parte de las empresas para cancelar deudas, mayores exigencias para la apertura de cajas de ahorro en moneda extranjera y facilidades para vender dólares por pesos a través de operaciones en el mercado de bonos y acciones.MÁS INFO""La AFIP va a establecer una retención de impuesto a las Ganancias del orden del 35% para las compras de dólar ahorro y pago con tarjeta de crédito al exterior"", aseguró Pesce esta noche, en una conferencia de prensa en la sede del Banco Central.Asimismo, los pagos que se hagan con tarjeta de crédito se harán a cuenta del dólar ahorro, por lo que, si bien no habrá límite para la compra de bienes o servicios con tarjeta de crédito, se descontarán de futuros cupos de US$200 mensuales.""Si se realiza una compra de US$ 1.000, por 5 meses esa persona no va a poder acceder al mercado de cambios"", explicó Pesce.En el caso de la apertura de nuevas cuentas en dólares, los bancos deberán ""hacer una evaluación de los ingresos"" para habilitar una nueva cuenta a sus clientes, en lugar del criterio simplificado que existe actualmente para la apertura de cajas de ahorro en pesos.EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/cepo-al-dolar/cepo-cual-es-el-precio-del-dolar-ahorro-a-partir-de-este-miercoles-20209168240
53,Los medicamentos tuvieron subas de hasta un 8%,"16 de septiembre, 2020 | 08.10","Con el tercer mes consecutivo por encima de la inflación, el sector de los laboratorios comenzó a aplicar aumentos de entre 3% y 8% en septiembre. De esta forma, rompió el acuerdo tácito rubricado entre las empresas y el Ministerio de Salud.Guerra Judicial en ArgentinaEl director del Centro de Profesionales Farmacéuticos (Ceprofar), Rubén Sajem, aseguró al portal Bae Negocios: ""Las subas de precios que empezaron a regir en septiembre van del 3% al 8%, tanto para medicamentos de venta libre como bajo receta"". El Gobierno había recibido el compromiso de la industria farmacéutica de no subir los precios por encima del Indice de Precios al Consumidor (IPC).MÁS INFO""La mayoría de los aumentos es del 4/5%, bastante por encima de la inflación"", detalló Sajem. En ese sentido, desde Salud sostuvieron: ""Estamos siguiendo de cerca de la evolución de los precios de los medicamentos y queda claro que no pueden estar por arriba de la inflación general; las conversaciones son permanentes"".Qué medicamentos aumentaronLas subas se registraron en productos de venta libre y bajo receta. Por ejemplo, en medicamentos críticos como antihipertensivos, ansiolíticos, tratamiento de hormonas, antifebriles, y antibióticos. Si se compara con el estado previo a la cuarentena, los incrementos en los medicamentos trepan al 20% en muchos casos. Hasta el 29 de febrero, los  laboratorios volvieron a los valores de los remedios del 6 de diciembre pasado y los mantuvieron congelados.En ese momento, Salud selló el acuerdo con la Cámara Empresaria de Laboratorios Farmacéuticos (Cooperala); la Cámara Industrial de Laboratorios Farmacéuticos Argentinos (CILFA); y la Cámara Argentina de Especialidades Medicinales (CAEME).EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/economia/crisis-economica/los-medicamentos-tuvieron-subas-de-hasta-un-8--20209168100
54,La llamativa teoría de Luis Novaresio sobre la meritocracia,"16 de septiembre, 2020 | 08.01","Como es costumbre, Luis Novaresio realizó un nuevo y polémico editorial en ""Animales Sueltos"" donde disparó y hasta analizó las formas de Alberto Fernández. Según el periodista ultramacrista, el máximo mandatario de Argentina es muy repetitivo con algunos temas y lo nota ""obsesionado"" a la hora de llevar adelante su papel como Presidente de la Nación. Por supuesto, una de las grandes culpables de esto es Cristina Fernández de Kirchner.Guerra Judicial en ArgentinaSi bien enumeró cuatro ""ideas fijas"", el conductor se refirió específicamente a la meritocracia. ""¿Qué es? Una convicción de que el esfuerzo que uno hace, en cualquiera de los sectores, debe tener una compensación. Dice el Presidente de la Nación, hoy en San Juan, que la meritocracia es un error"", comenzó a exponer su idea. ""Es verdad que no se puede comparar el esfuerzo de quien nace con las cosas resueltas con aquel que nace en absoluta exclusión e indignidad. Lo que el Estado tiene que hacer no es impedirle al que tiene una situación en donde puede ejercer su mérito que lo haga, sino poner en condiciones a aquel que está afuera"", opinó.""Hay una familia que tiene 26 hectáreas de tierra y le tomaron 12. ¿Qué hay que decirle?""Al mismo tiempo, quien lleva adelante el programa en América TV expresó que ""no hay que ponerle un pie en la cabeza al que le va bien"" ya que eso está lejos de ser justicia distributiva. ""Eso es igualar para abajo, es la pobreza inclusiva. Es llevar a todos a la pobreza, se tiene que ayudar al que está excluido"", explicó. Y recayó en el ejemplo de la toma de tierras: ""Hay una familia que tiene 26 hectáreas de tierra y le tomaron 12. ¿Qué hay que decirle? Yo lo siento mucho pero lo que hicieron, no sirve. Aunque se lo ganaron por trabajo, hay que equiparar, dejemos que los tomadores ilegales queden en igualdad de condiciones, trabajaron inútilmente"". Para cerrar en relación al tema, Novaresio se mostró a favor de este sistema y aclaró: ""La meritocracia es un modo de avanzar, de premiar a los que hacen el esfuerzo. La iniciativa privada, el compromiso, el no esperar un plan salvador... No digo que eso esté mal pero el Estado no tiene que dar un plan para lograr un paraíso"". Y por último, culpabilizó al gobierno por el éxodo de empresas: ""¿Qué se le dice a estas familias? ¿Que no merecen las cosas que consiguen? ¿Qué le digo a una empresa que viene a invertir y se arriesga? Quizás todas estas empresas que se fueron, ven esta situación. ¿No se habrán ido a un lugar donde invertir sea un mérito? El Presidente tiene una obsesión, hacer un esfuerzo no es favorecer a los ricos tontos"".MÁS INFONovaresio y el resto de las ""obsesiones"" de AlbertoMás allá de la meritocracia, el periodista destacó tres puntos más que, según él influyen en la manera de gobernar del máximo mandatario de nuestro país: la Ciudad de Buenos Aires, los medios de comunicación y los jueces. ""¿Hace falta que explique que el eje de todos los malos es CABA? Le sacan los fondos, Larreta no dialoga... Ginés González García dijo que la Capital no es solidaria, no se entiende. Si es el Gobierno Nacional el que aprueba las aperturas o la cuarentena obligatoria"", expresó.Con respecto a las otras dos ""obsesiones"" de Alberto Fernández dejó en claro que la de los medios y periodistas está directamente relacionada con Cristina Fernández de Kirchner: ""Tiene que ver con su mentora, la vicepresidenta, que muchos creen que le maneja la agenda"". Por último, con respecto al poder judicial, sumó: ""En este programa, que empezó en marzo, dije que íbamos a conocer el tono verdadero de Alberto Fernández con la Justicia. Hoy estamos redondeando la reforma judicial y el tema de los jueces de la 'discordia'"". Y sentenció: ""Me da la impresión que, para entender porqué está obsesionado con todo esto, hay que preguntarle a la gran mentora"".EL DESTAPE RADIO EN VIVO ►",https://www.eldestapeweb.com/atr/medios/la-llamativa-teoria-de-luis-novaresio-sobre-la-meritocracia-2020916810
